Virus Name,Virus Protein,Human Protein,Bait_Prey,PreyGene,MIST,Reproducibility,Specificity,Abundance,SaintScore,BFDR,AvgSpec,Spec,CtrlCounts,FoldChange
SARS-CoV2,orf7a,Q9HCJ3,orf7a-Q9HCJ3,RAVER2,0.035372256,0.00000000,0.051599509,4.63E-05,0,0.69,0.33,0|0|1,1|1|0|0|0|0|0|0|1|0|0,1.22
SARS-CoV2,orf7a,Q9HD42,orf7a-Q9HD42,CHMP1A,0.189427529,0.55070964,0.02846605,0.000557207,0,0.69,1,2|0|1,2|1|3|2|2|2|1|1|2|3|3,0.5
SARS-CoV2,orf7a,Q9HDC9,orf7a-Q9HDC9,APMAP,0.051813383,0.00000000,0.075582895,9.28E-05,0,0.69,0.33,1|0|0,0|0|0|0|0|0|0|0|0|0|0,3.33
SARS-CoV2,orf7a,Q9NP64,orf7a-Q9NP64,ZCCHC17,0.327042349,0.99214280,0.030511483,0.003457191,0,0.69,8.33,6|9|10,9|15|10|13|9|9|11|12|17|4|7,0.79
SARS-CoV2,orf7a,Q9NPA8,orf7a-Q9NPA8,ENY2,0.345799195,0.96178892,0.071553444,0.001318282,0.15,0.41,1.33,1|2|1,1|0|1|1|0|1|0|0|2|0|1,2.1
SARS-CoV2,orf7a,Q9NQ29,orf7a-Q9NQ29,LUC7L,0.324900214,0.97947482,0.033108653,0.001096414,0,0.64,4,4|5|3,5|4|5|4|6|5|4|5|4|5|3,0.88
SARS-CoV2,orf7a,Q9NRP0,orf7a-Q9NRP0,OSTC,0.390302926,0.99581048,0.12116737,0.000683774,0,0.69,1,1|1|1,0|0|0|0|0|0|0|0|0|0|0,10
SARS-CoV2,orf7a,Q9NRW3,orf7a-Q9NRW3,APOBEC3C,0.011529336,0.00000000,0.01681716,0.000168548,0,0.69,0.33,0|0|1,2|1|2|3|1|1|1|1|2|0|0,0.26
SARS-CoV2,orf7a,Q9NRX1,orf7a-Q9NRX1,PNO1,0.33216746,0.95660626,0.05400733,0.000531375,0.06,0.48,1.33,1|1|2,1|1|1|3|1|0|0|0|1|2|1,1.33
SARS-CoV2,orf7a,Q9NS86,orf7a-Q9NS86,LANCL2,0.295551591,0.88303655,0.033706474,0.000368735,0,0.58,1.67,1|1|3,1|2|3|3|3|3|2|3|2|0|2,0.76
SARS-CoV2,orf7a,Q9NSD9,orf7a-Q9NSD9,FARSB,0.016990462,0.00000000,0.024784218,0.00010616,0.03,0.52,0.67,0|2|0,4|1|0|0|1|0|0|0|2|5|2,0.49
SARS-CoV2,orf7a,Q9NSI2,orf7a-Q9NSI2,FAM207A,0.035105117,0.00000000,0.051209037,0.000135931,0,0.69,0.33,0|1|0,0|0|0|0|0|0|0|0|0|0|0,3.33
SARS-CoV2,orf7a,Q9NSV4,orf7a-Q9NSV4,DIAPH3,0.396449646,0.96159934,0.145529788,0.000885023,0.68,0.02,10.67,6|11|15,5|3|4|1|3|3|2|1|3|3|4,3.67
SARS-CoV2,orf7a,Q9NTI5,orf7a-Q9NTI5,PDS5B,0.685510159,0.00000000,1,2.67E-05,0,0.69,0.33,1|0|0,0|0|0|0|0|0|0|0|0|0|0,3.33
SARS-CoV2,orf7a,Q9NTJ3,orf7a-Q9NTJ3,SMC4,0.336075507,0.99581048,0.042067408,7.91E-05,0,0.69,1,1|1|1,1|0|1|0|1|0|1|0|0|0|1,2.2
SARS-CoV2,orf7a,Q9NU22,orf7a-Q9NU22,MDN1,0.981108579,0.95808427,1,0.000140966,1,0,7.67,9|9|5,0|0|0|0|0|0|0|0|0|0|0,76.67
SARS-CoV2,orf7a,Q9NUI1,orf7a-Q9NUI1,DECR2,0.360321547,0.97831921,0.085304882,0.000565653,0.34,0.17,1.67,1|2|2,2|0|0|2|0|0|0|0|1|1|0,3.06
SARS-CoV2,orf7a,Q9NV96,orf7a-Q9NV96,TMEM30A,0.381674177,0.60264671,0.285536162,0.000284328,0.32,0.23,1,1|0|2,0|0|0|0|0|0|0|0|0|0|0,10
SARS-CoV2,orf7a,Q9NVH1,orf7a-Q9NVH1,DNAJC11,0.013566715,0.00000000,0.01979019,5.73E-05,0,0.69,0.33,0|0|1,0|0|0|0|0|0|0|0|0|0|0,3.33
SARS-CoV2,orf7a,Q9NVI1,orf7a-Q9NVI1,FANCI,0.512763798,0.99971352,0.298047615,0.001269636,1,0,16.67,15|18|17,0|0|0|0|0|0|0|0|0|0|0,166.67
SARS-CoV2,orf7a,Q9NVI7,orf7a-Q9NVI7,ATAD3A,0.352458709,0.95190178,0.08572193,0.000874726,1,0,5.33,7|5|4,0|0|0|0|0|0|0|0|0|0|0,53.33
SARS-CoV2,orf7a,Q9NVN8,orf7a-Q9NVN8,GNL3L,0.325614921,0.96178892,0.042118745,0.000228774,0.06,0.48,1.33,1|2|1,0|1|1|4|4|0|1|0|0|0|1,1.22
SARS-CoV2,orf7a,Q9NVV4,orf7a-Q9NVV4,MTPAP,0.044431396,0.00000000,0.064814519,6.63E-05,0,0.69,0.33,1|0|0,0|0|0|0|0|0|0|0|0|0|0,3.33
SARS-CoV2,orf7a,Q9NW64,orf7a-Q9NW64,RBM22,0.018396993,0.00000000,0.026836281,7.62E-05,0,0.69,0.33,0|0|1,0|0|1|1|0|0|0|0|1|0|0,1.22
SARS-CoV2,orf7a,Q9NWB6,orf7a-Q9NWB6,ARGLU1,0.311585878,0.94377243,0.029752171,0.001402328,0,0.63,3.67,5|3|3,7|3|3|4|3|5|5|3|6|2|5,0.88
SARS-CoV2,orf7a,Q9NWT1,orf7a-Q9NWT1,PAK1IP1,0.018602151,0.00000000,0.027134834,0.000159511,0.05,0.49,0.67,0|2|0,0|2|3|2|2|1|0|1|0|1|0,0.61
SARS-CoV2,orf7a,Q9NWW5,orf7a-Q9NWW5,CLN6,0.334496745,0.95660626,0.057406092,0.000430568,0.32,0.23,1.33,1|1|2,0|0|0|0|0|0|0|0|0|0|0,13.33
SARS-CoV2,orf7a,Q9NX24,orf7a-Q9NX24,NHP2,0.011855046,0.00000000,0.017291985,0.00020434,0,0.69,0.33,0|1|0,0|1|2|2|1|3|0|1|0|1|0,0.33
SARS-CoV2,orf7a,Q9NX58,orf7a-Q9NX58,LYAR,0.299472071,0.91068635,0.026977861,0.000741301,0,0.63,2.67,4|2|2,4|6|2|3|4|2|1|4|5|2|5,0.77
SARS-CoV2,orf7a,Q9NX63,orf7a-Q9NX63,CHCHD3,0.401462817,0.97219211,0.148060853,0.002548503,1,0,5.67,6|7|4,0|0|0|0|0|0|0|0|0|0|0,56.67
SARS-CoV2,orf7a,Q9NXE4,orf7a-Q9NXE4,SMPD4,0.515106955,0.99007394,0.305806805,0.000976401,1,0,8.33,8|10|7,0|0|0|0|0|0|0|0|0|0|0,83.33
SARS-CoV2,orf7a,Q9NXE8,orf7a-Q9NXE8,CWC25,0.34776446,0.99639643,0.058846869,0.001032456,0,0.58,4.33,4|5|4,5|3|7|3|3|3|3|2|2|2|2,1.36
SARS-CoV2,orf7a,Q9NXS2,orf7a-Q9NXS2,QPCTL,0.22768581,0.62590969,0.050433698,0.000182875,0,0.69,0.67,1|1|0,0|0|0|0|0|0|0|0|0|0|0,6.67
SARS-CoV2,orf7a,Q9NXW2,orf7a-Q9NXW2,DNAJB12,0.212755272,0.62698464,0.028169653,0.000188315,0,0.69,0.67,1|0|1,0|0|0|0|0|0|0|0|0|0|0,6.67
SARS-CoV2,orf7a,Q9NY12,orf7a-Q9NY12,GAR1,0.01398367,0.00000000,0.020397646,0.000147577,0,0.69,0.33,0|0|1,0|0|0|1|0|0|0|0|0|0|0,3.33
SARS-CoV2,orf7a,Q9NY26,orf7a-Q9NY26,SLC39A1,0.317468591,0.62698464,0.180921825,0.000217958,0,0.69,0.67,1|0|1,0|0|0|0|0|0|0|0|0|0|0,6.67
SARS-CoV2,orf7a,Q9NY93,orf7a-Q9NY93,DDX56,0.32885683,0.99581048,0.031536102,0.000186257,0,0.69,1,1|1|1,1|2|1|1|1|1|1|1|1|0|1,1
SARS-CoV2,orf7a,Q9NYF8,orf7a-Q9NYF8,BCLAF1,0.014770596,0.00000000,0.021545964,0.000104426,0.01,0.55,1,0|0|3,0|2|3|8|2|2|1|0|2|0|2,0.5
SARS-CoV2,orf7a,Q9NYP9,orf7a-Q9NYP9,MIS18A,0.313920187,0.94707789,0.031675474,0.000737084,0,0.69,1.67,2|2|1,3|4|3|1|2|2|2|0|3|1|2,0.8
SARS-CoV2,orf7a,Q9NZ01,orf7a-Q9NZ01,TECR,0.341155995,0.94547166,0.072121864,0.001571292,1,0,4.67,6|5|3,0|0|0|0|0|0|0|0|0|0|0,46.67
SARS-CoV2,orf7a,Q9P003,orf7a-Q9P003,CNIH4,0.358131862,0.99581048,0.074236826,0.000732967,0,0.69,1,1|1|1,0|0|0|0|0|0|0|0|0|0|0,10
SARS-CoV2,orf7a,Q9P016,orf7a-Q9P016,THYN1,0.326112095,0.98612874,0.031873062,0.002095901,0,0.66,4.67,4|4|6,7|4|8|4|5|6|6|7|7|4|4,0.83
SARS-CoV2,orf7a,Q9P021,orf7a-Q9P021,CRIPT,0.298521688,0.89159901,0.034168893,0.002269493,0.08,0.46,2.33,1|2|4,2|0|4|3|1|0|3|2|2|1|1,1.35
SARS-CoV2,orf7a,Q9P031,orf7a-Q9P031,CCDC59,0.231397268,0.60264671,0.066315796,0.000425902,0.1,0.44,1,1|0|2,0|0|1|2|2|1|0|1|1|0|1,1.22
SARS-CoV2,orf7a,Q9P035,orf7a-Q9P035,HACD3,0.351123429,0.99581048,0.064012181,0.000844329,0.99,0,3,3|3|3,0|0|0|0|0|0|0|0|0|0|0,30
SARS-CoV2,orf7a,Q9P0J0,orf7a-Q9P0J0,NDUFA13,0.228945385,0.62590969,0.052268498,0.000485127,0,0.69,0.67,1|1|0,0|0|0|0|0|0|0|0|0|0|0,6.67
SARS-CoV2,orf7a,Q9P0T7,orf7a-Q9P0T7,TMEM9,0.272369086,0.63086412,0.113384954,0.000345837,0,0.69,0.67,0|1|1,0|0|0|0|0|0|0|0|0|0|0,6.67
SARS-CoV2,orf7a,Q9P258,orf7a-Q9P258,RCC2,0.33750762,0.99843197,0.042940795,0.004204461,0,0.69,21.67,20|24|21,20|20|19|29|20|15|14|19|17|9|14,1.22
SARS-CoV2,orf7a,Q9P2E5,orf7a-Q9P2E5,CHPF2,0.444086025,0.99581048,0.199629227,0.000131972,0,0.69,1,1|1|1,0|0|0|0|0|0|0|0|0|0|0,10
SARS-CoV2,orf7a,Q9P2R7,orf7a-Q9P2R7,SUCLA2,0.391246029,0.97831921,0.130418341,0.00035674,0.64,0.08,1.67,1|2|2,0|0|0|0|0|0|0|0|0|0|0,16.67
SARS-CoV2,orf7a,Q9UBB4,orf7a-Q9UBB4,ATXN10,0.506372167,0.96244222,0.305498669,0.001254472,1,0,6,4|9|5,0|0|0|0|0|0|0|0|0|0|0,60
SARS-CoV2,orf7a,Q9UBF2,orf7a-Q9UBF2,COPG2,0.24555455,0.55070964,0.110346102,0.000125387,0.32,0.23,1,2|0|1,0|0|0|0|0|0|0|0|0|0|0,10
SARS-CoV2,orf7a,Q9UBM7,orf7a-Q9UBM7,DHCR7,0.363892505,0.95950705,0.098981421,0.000510229,0.97,0,2.33,3|2|2,0|0|0|0|0|0|0|0|0|0|0,23.33
SARS-CoV2,orf7a,Q9UBS4,orf7a-Q9UBS4,DNAJB11,0.388086288,0.99736608,0.11722154,0.002079444,1,0,7.33,7|8|7,0|0|0|0|0|0|0|0|0|0|0,73.33
SARS-CoV2,orf7a,Q9UBU8,orf7a-Q9UBU8,MORF4L1,0.247887606,0.63086412,0.077673641,0.000174829,0,0.69,0.67,0|1|1,0|0|0|0|0|0|0|0|0|0|2,3.67
SARS-CoV2,orf7a,Q9UBV8,orf7a-Q9UBV8,PEF1,0.010814446,0.00000000,0.015773806,0.000225522,0.04,0.51,0.67,0|0|2,1|0|2|2|1|1|1|3|0|1|1,0.56
SARS-CoV2,orf7a,Q9UBX3,orf7a-Q9UBX3,SLC25A10,0.224619517,0.58270253,0.065405816,0.000329451,0.32,0.23,1,0|2|1,0|0|0|0|0|0|0|0|0|0|0,10
SARS-CoV2,orf7a,Q9UFW8,orf7a-Q9UFW8,CGGBP1,0.311553599,0.94161881,0.030670312,0.001869564,0,0.61,3,4|3|2,6|6|4|2|4|5|1|1|3|3|0,0.94
SARS-CoV2,orf7a,Q9UG63,orf7a-Q9UG63,ABCF2,0.197320453,0.58270253,0.025584362,0.000151769,0.12,0.43,1,0|2|1,1|1|0|6|0|0|0|0|1|1|0,1.1
SARS-CoV2,orf7a,Q9UHD9,orf7a-Q9UHD9,UBQLN2,0.532798445,0.62698464,0.495039021,0.00011317,0,0.69,0.67,1|0|1,0|0|0|0|0|0|0|0|0|0|0,6.67
SARS-CoV2,orf7a,Q9UHV9,orf7a-Q9UHV9,PFDN2,0.349012192,0.99581048,0.060928212,0.001323148,0.04,0.5,2,2|2|2,2|1|2|1|2|1|0|1|3|2|1,1.38
SARS-CoV2,orf7a,Q9UHX1,orf7a-Q9UHX1,PUF60,0.326331387,0.97012503,0.039406336,0.000885066,0,0.66,5,3|7|5,7|8|9|9|8|4|3|3|6|5|4,0.83
SARS-CoV2,orf7a,Q9UI12,orf7a-Q9UI12,ATP6V1H,0.262713692,0.63086412,0.099301842,0.000131031,0,0.69,0.67,0|1|1,0|0|0|0|0|0|0|0|0|0|0,6.67
SARS-CoV2,orf7a,Q9UI26,orf7a-Q9UI26,IPO11,0.338689269,0.63086412,0.210132586,0.000129822,0.64,0.08,1.33,0|2|2,0|0|0|0|0|0|0|0|0|0|0,13.33
SARS-CoV2,orf7a,Q9UI30,orf7a-Q9UI30,TRMT112,0.049478539,0.00000000,0.072175531,0.000250113,0,0.69,0.33,0|1|0,0|0|1|2|0|0|0|0|0|0|0,1.22
SARS-CoV2,orf7a,Q9UI43,orf7a-Q9UI43,MRM2,0.330785048,0.99581048,0.034339741,0.001242468,0,0.69,3,3|3|3,5|2|11|5|3|2|1|4|6|8|3,0.66
SARS-CoV2,orf7a,Q9UIA9,orf7a-Q9UIA9,XPO7,0.652701197,0.85604898,0.566852214,0.000259166,0.66,0.03,2.67,4|1|3,0|0|0|0|0|0|0|0|0|0|0,26.67
SARS-CoV2,orf7a,Q9UII2,orf7a-Q9UII2,ATP5IF1,0.329427685,0.99581048,0.032337039,0.003844619,0,0.61,4,4|4|4,1|4|4|4|5|5|1|3|4|3|4,1.16
SARS-CoV2,orf7a,Q9UJS0,orf7a-Q9UJS0,SLC25A13,0.397813225,0.99300706,0.133379043,0.001357306,1,0,9,9|10|8,0|0|0|0|0|0|0|0|0|0|0,90
SARS-CoV2,orf7a,Q9UJV9,orf7a-Q9UJV9,DDX41,0.308083749,0.93771203,0.027380005,0.000367297,0,0.69,2.33,1|3|3,3|5|2|3|3|4|3|3|5|2|3,0.71
SARS-CoV2,orf7a,Q9UKM9,orf7a-Q9UKM9,RALY,0.015109398,0.00000000,0.022040195,0.000104654,0,0.69,0.33,0|0|1,0|2|2|0|0|0|0|0|1|0|0,0.73
SARS-CoV2,orf7a,Q9UKT4,orf7a-Q9UKT4,FBXO5,0.385085298,0.96178892,0.128871622,0.000297867,0.26,0.34,1.33,1|2|1,0|0|0|0|0|1|1|0|1|0|0,4.89
SARS-CoV2,orf7a,Q9UKV5,orf7a-Q9UKV5,AMFR,0.517848507,0.94097591,0.331906981,0.000613358,0.99,0,4,2|4|6,0|0|0|0|0|0|0|0|0|0|0,40
SARS-CoV2,orf7a,Q9ULC4,orf7a-Q9ULC4,MCTS1,0.211203933,0.63086412,0.024159156,0.000349659,0,0.69,0.67,0|1|1,1|1|0|2|0|0|0|0|0|0|1,1.47
SARS-CoV2,orf7a,Q9ULX3,orf7a-Q9ULX3,NOB1,0.07227884,0.00000000,0.105437393,7.59E-05,0,0.69,0.33,0|1|0,0|0|0|1|0|0|0|0|0|0|0,3.33
SARS-CoV2,orf7a,Q9ULX6,orf7a-Q9ULX6,AKAP8L,0.048217223,0.00000000,0.070337219,5.97E-05,0,0.69,0.33,1|0|0,0|0|0|0|0|0|0|0|0|0|0,3.33
SARS-CoV2,orf7a,Q9UM13,orf7a-Q9UM13,ANAPC10,0.023494606,0.00000000,0.034271364,0.000208617,0,0.69,0.33,1|0|0,0|0|1|0|0|0|0|1|0|1|0,1.22
SARS-CoV2,orf7a,Q9UMY1,orf7a-Q9UMY1,NOL7,0.05183744,0.00000000,0.075617737,0.00012165,0,0.69,0.33,0|1|0,0|1|1|0|1|0|0|0|0|0|0,1.22
SARS-CoV2,orf7a,Q9UNF1,orf7a-Q9UNF1,MAGED2,0.041473317,0.00000000,0.060499391,6.37E-05,0,0.69,0.33,1|0|0,0|0|0|0|0|0|0|0|0|0|0,3.33
SARS-CoV2,orf7a,Q9UNL2,orf7a-Q9UNL2,SSR3,0.343102436,0.95660626,0.069957249,0.000723819,0.32,0.23,1.33,1|1|2,0|0|0|0|0|0|0|0|0|0|0,13.33
SARS-CoV2,orf7a,Q9UNQ2,orf7a-Q9UNQ2,DIMT1,0.032705811,0.00000000,0.047707582,0.000299656,0.26,0.34,1,0|3|0,0|0|1|2|1|0|1|0|0|0|1,1.83
SARS-CoV2,orf7a,Q9UNZ5,orf7a-Q9UNZ5,C19orf53,0.190383338,0.57596807,0.018488676,0.000962751,0,0.58,1,0|1|2,0|2|2|3|2|1|2|3|2|1|2,0.55
SARS-CoV2,orf7a,Q9UQ35,orf7a-Q9UQ35,SRRM2,0.329781991,0.99463601,0.033414849,0.000122424,0,0.69,3.33,3|4|3,6|5|6|6|4|5|5|3|6|4|3,0.69
SARS-CoV2,orf7a,Q9UQ80,orf7a-Q9UQ80,PA2G4,0.275388583,0.80450194,0.039636489,0.000736617,0.39,0.15,3,1|6|2,1|0|0|10|0|0|0|0|0|1|0,2.75
SARS-CoV2,orf7a,Q9Y224,orf7a-Q9Y224,RTRAF,0.007569813,0.00000000,0.011041459,0.000131246,0,0.69,0.33,0|0|1,1|1|1|0|0|0|0|0|2|1|1,0.52
SARS-CoV2,orf7a,Q9Y237,orf7a-Q9Y237,PIN4,0.314489853,0.96178892,0.025874169,0.002032771,0,0.69,2.67,2|4|2,6|3|6|6|4|2|3|2|5|5|2,0.67
SARS-CoV2,orf7a,Q9Y241,orf7a-Q9Y241,HIGD1A,0.356786693,0.99581048,0.072271385,0.00109551,0,0.69,1,1|1|1,0|0|0|0|1|0|0|1|0|0|0,5.5
SARS-CoV2,orf7a,Q9Y263,orf7a-Q9Y263,PLAA,0.623577863,0.62663107,0.627623372,0.00021507,0.65,0.05,1.67,2|3|0,0|0|0|0|0|0|0|0|0|0|0,16.67
SARS-CoV2,orf7a,Q9Y265,orf7a-Q9Y265,RUVBL1,0.205066626,0.54668925,0.053092114,0.000237834,0.29,0.33,1,2|1|0,0|0|2|0|0|0|0|0|0|0|0,5.5
SARS-CoV2,orf7a,Q9Y277,orf7a-Q9Y277,VDAC3,0.329213496,0.91068635,0.070361513,0.000992767,0.97,0,2.67,4|2|2,0|0|0|0|0|0|0|0|0|0|0,26.67
SARS-CoV2,orf7a,Q9Y285,orf7a-Q9Y285,FARSA,0.319328898,0.92457198,0.049697776,0.000399616,0.3,0.32,2,2|3|1,1|0|1|3|1|1|0|0|1|1|0,2.44
SARS-CoV2,orf7a,Q9Y295,orf7a-Q9Y295,DRG1,0.319349486,0.94707789,0.039597901,0.000467958,0.06,0.48,1.67,2|2|1,1|2|0|2|1|2|0|0|0|5|1,1.31
SARS-CoV2,orf7a,Q9Y2R0,orf7a-Q9Y2R0,COA3,0.040178749,0.00000000,0.058608305,0.000364096,0,0.69,0.33,1|0|0,0|0|0|0|0|0|0|0|0|0|0,3.33
SARS-CoV2,orf7a,Q9Y2R4,orf7a-Q9Y2R4,DDX52,0.235279502,0.62808738,0.060527554,0.000580476,0.25,0.35,3.67,0|6|5,2|3|1|1|4|2|1|1|2|2|4,1.75
SARS-CoV2,orf7a,Q9Y2S6,orf7a-Q9Y2S6,TMA7,0.333320259,0.97595974,0.046890382,0.010666761,0,0.6,6.67,7|5|8,9|5|5|3|4|5|4|4|5|2|5,1.44
SARS-CoV2,orf7a,Q9Y2V2,orf7a-Q9Y2V2,CARHSP1,0.216105026,0.61467097,0.038590526,0.001073745,0,0.58,1.67,0|3|2,1|3|4|1|5|1|2|1|2|2|2,0.76
SARS-CoV2,orf7a,Q9Y2W1,orf7a-Q9Y2W1,THRAP3,0.005922908,0.00000000,0.008639863,3.27E-05,0,0.69,0.33,0|1|0,0|1|3|6|1|1|0|0|2|0|0,0.26
SARS-CoV2,orf7a,Q9Y2X3,orf7a-Q9Y2X3,NOP58,0.365539072,0.99882987,0.083671973,0.002033161,0.93,0.01,10.67,9|11|12,3|4|3|7|3|2|1|2|3|2|1,3.78
SARS-CoV2,orf7a,Q9Y2Z0,orf7a-Q9Y2Z0,SUGT1,0.234175892,0.00000000,0.34160679,0.00017131,0.26,0.34,0.67,0|2|0,1|1|0|0|0|0|0|0|0|0|1,2.44
SARS-CoV2,orf7a,Q9Y314,orf7a-Q9Y314,NOSIP,0.324828004,0.98131390,0.03217449,0.001223174,0,0.65,3.67,3|5|3,6|3|6|10|3|4|3|4|6|4|4,0.76
SARS-CoV2,orf7a,Q9Y383,orf7a-Q9Y383,LUC7L2,0.332431301,0.99975559,0.03493157,0.005162622,0,0.69,20,18|21|21,21|21|20|21|21|24|23|15|24|13|11,1.03
SARS-CoV2,orf7a,Q9Y385,orf7a-Q9Y385,UBE2J1,0.324048705,0.62698464,0.190520649,0.00022207,0,0.69,0.67,1|0|1,0|0|0|0|0|0|0|0|0|0|0,6.67
SARS-CoV2,orf7a,Q9Y388,orf7a-Q9Y388,RBMX2,0.328850763,0.98612874,0.035879998,0.000732264,0,0.62,2.33,2|2|3,4|3|3|3|3|3|2|3|4|2|2,0.8
SARS-CoV2,orf7a,Q9Y3A5,orf7a-Q9Y3A5,SBDS,0.326305168,0.96576620,0.041326976,0.001219549,0.02,0.54,3,3|4|2,3|3|1|9|1|3|0|0|1|3|2,1.27
SARS-CoV2,orf7a,Q9Y3B4,orf7a-Q9Y3B4,SF3B6,0.322057313,0.91068635,0.059921163,0.001123813,0.1,0.44,1.33,2|1|1,1|1|1|0|1|1|0|1|1|1|1,1.63
SARS-CoV2,orf7a,Q9Y3C1,orf7a-Q9Y3C1,NOP16,0.218488829,0.63086412,0.034786078,0.000355552,0,0.69,0.67,0|1|1,0|0|0|0|2|0|0|0|2|1|0,1.47
SARS-CoV2,orf7a,Q9Y3C6,orf7a-Q9Y3C6,PPIL1,0.335945767,0.99581048,0.041873499,0.000613749,0,0.69,1,1|1|1,0|1|1|2|1|1|1|1|1|1|1,1
SARS-CoV2,orf7a,Q9Y3D0,orf7a-Q9Y3D0,CIAO2B,0.472698073,0.81420172,0.32309648,0.001098594,0.33,0.19,1.67,3|1|1,0|0|0|0|0|0|0|0|0|0|0,16.67
SARS-CoV2,orf7a,Q9Y3D2,orf7a-Q9Y3D2,MSRB2,0.015866833,0.00000000,0.023144497,0.000175957,0,0.69,0.33,0|0|1,2|0|3|0|1|0|0|1|1|2|2,0.31
SARS-CoV2,orf7a,Q9Y3D6,orf7a-Q9Y3D6,FIS1,0.268590713,0.62590969,0.110102052,0.000459594,0,0.69,0.67,1|1|0,0|0|0|0|0|0|0|0|0|0|0,6.67
SARS-CoV2,orf7a,Q9Y3E2,orf7a-Q9Y3E2,BOLA1,0.34980109,0.99581048,0.062084071,0.000743667,0,0.69,1,1|1|1,4|2|2|1|2|1|0|1|1|2|1,0.65
SARS-CoV2,orf7a,Q9Y3I0,orf7a-Q9Y3I0,RTCB,0.202905527,0.60519085,0.023609868,0.000200242,0.03,0.52,1,1|2|0,1|0|3|3|2|0|0|0|3|1|1,0.79
SARS-CoV2,orf7a,Q9Y421,orf7a-Q9Y421,FAM32A,0.332525118,0.99463601,0.037391346,0.003008136,0,0.63,3.33,3|4|3,3|4|3|3|3|3|2|3|5|4|5,0.96
SARS-CoV2,orf7a,Q9Y4R8,orf7a-Q9Y4R8,TELO2,0.403167706,0.95950705,0.156276743,0.000289557,0.97,0,2.33,3|2|2,0|0|0|0|0|0|0|0|0|0|0,23.33
SARS-CoV2,orf7a,Q9Y4W6,orf7a-Q9Y4W6,AFG3L2,0.325592465,0.95660626,0.044419097,0.000168013,0.32,0.23,1.33,1|1|2,0|0|0|0|0|0|0|0|0|0|0,13.33
SARS-CoV2,orf7a,Q9Y4X0,orf7a-Q9Y4X0,AMMECR1,0.329560807,0.97831921,0.040432707,0.000496008,0,0.69,1.67,1|2|2,3|2|3|3|3|2|2|1|2|2|3,0.71
SARS-CoV2,orf7a,Q9Y512,orf7a-Q9Y512,SAMM50,0.40077357,0.98612874,0.140800677,0.000502748,0.97,0,2.33,2|2|3,0|0|0|0|0|0|0|0|0|0|0,23.33
SARS-CoV2,orf7a,Q9Y5A9,orf7a-Q9Y5A9,YTHDF2,0.217219887,0.57596807,0.057642481,0.000329231,0.65,0.05,2,0|2|4,0|0|0|0|0|0|0|0|0|0|0,20
SARS-CoV2,orf7a,Q9Y5L0,orf7a-Q9Y5L0,TNPO3,0.616847135,0.91928613,0.486086736,0.00041395,0.99,0,3.67,5|4|2,0|0|0|0|0|0|0|0|0|0|0,36.67
SARS-CoV2,orf7a,Q9Y5L4,orf7a-Q9Y5L4,TIMM13,0.01435684,0.00000000,0.020939766,0.000406255,0,0.69,0.33,1|0|0,0|0|3|2|1|0|0|0|0|0|0,0.61
SARS-CoV2,orf7a,Q9Y5M8,orf7a-Q9Y5M8,SRPRB,0.332122244,0.81337184,0.118401754,0.001181946,0.66,0.03,3,5|1|3,0|0|0|0|0|0|0|0|0|0|0,30
SARS-CoV2,orf7a,Q9Y5S9,orf7a-Q9Y5S9,RBM8A,0.016026664,0.00000000,0.023377621,0.000179679,0,0.69,0.33,0|1|0,0|0|1|2|1|1|0|0|1|0|0,0.61
SARS-CoV2,orf7a,Q9Y5V0,orf7a-Q9Y5V0,ZNF706,0.325228504,0.99581048,0.02623318,0.001340558,0,0.69,1,1|1|1,2|2|1|2|2|2|2|2|1|1|2,0.58
SARS-CoV2,orf7a,Q9Y5Y2,orf7a-Q9Y5Y2,NUBP2,0.206193963,0.57596807,0.041558021,0.000351706,0.17,0.4,1,0|1|2,1|0|0|0|1|0|0|1|1|0|2,1.83
SARS-CoV2,orf7a,Q9Y605,orf7a-Q9Y605,MRFAP1,0.10090912,0.00000000,0.147200847,0.000246174,0,0.69,0.33,0|1|0,0|0|0|0|0|0|0|0|0|0|0,3.33
SARS-CoV2,orf7a,Q9Y606,orf7a-Q9Y606,PUS1,0.324723528,0.95660626,0.043150254,0.000313598,0,0.69,1.33,1|1|2,3|2|4|2|4|1|0|2|1|1|3,0.64
SARS-CoV2,orf7a,Q9Y678,orf7a-Q9Y678,COPG1,0.40079179,0.55070964,0.336801212,0.000124957,0.32,0.23,1,2|0|1,0|0|0|0|0|0|0|0|0|0|0,10
SARS-CoV2,orf7a,Q9Y679,orf7a-Q9Y679,AUP1,0.365875525,0.99581048,0.085535085,0.000496987,0.96,0.01,2,2|2|2,0|0|0|0|0|0|0|0|0|0|0,20
SARS-CoV2,orf7a,Q9Y6E2,orf7a-Q9Y6E2,BZW2,0.371642913,0.62590969,0.260433842,0.000166726,0,0.69,0.67,1|1|0,0|0|0|0|0|0|0|0|0|0|0,6.67
SARS-CoV2,orf7a,Q9Y6K0,orf7a-Q9Y6K0,CEPT1,0.357639431,0.97831921,0.081393763,0.000397045,0.64,0.08,1.67,1|2|2,0|0|0|0|0|0|0|0|0|0|0,16.67
